with_gt	judge	method	dataset	subset	seed	seeds	n_preds	n_test	n_missing	n_null_step	step_acc	agent_acc	agent_acc_substring	family	train_seed
False	qwen3.5-9b	oat.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.4810126582278481	0.5569620253164557	0.5569620253164557	oat	46
False	qwen3.5-9b	oat.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.5316455696202531	0.5063291139240507	0.5063291139240507	oat	46
False	qwen3.5-9b	stepfinder.s42	correct-error	math500	17	17,18,19	157	79	0	0	0.3670886075949367	0.4810126582278481	0.4810126582278481	stepfinder	42
False	qwen3.5-9b	stepfinder.s42	correct-error	math500	18	17,18,19	157	79	0	0	0.379746835443038	0.5316455696202531	0.5316455696202531	stepfinder	42
False	qwen3.5-9b	stepfinder.s42	correct-error	math500	19	17,18,19	157	79	0	0	0.31645569620253167	0.3670886075949367	0.3670886075949367	stepfinder	42
False	qwen3.5-9b	stepfinder.s43	correct-error	math500	17	17,18,19	157	79	0	0	0.4177215189873418	0.5189873417721519	0.5189873417721519	stepfinder	43
False	qwen3.5-9b	stepfinder.s43	correct-error	math500	18	17,18,19	157	79	0	0	0.43037974683544306	0.5949367088607594	0.5949367088607594	stepfinder	43
False	qwen3.5-9b	stepfinder.s43	correct-error	math500	19	17,18,19	157	79	0	0	0.4177215189873418	0.4810126582278481	0.4810126582278481	stepfinder	43
False	qwen3.5-9b	stepfinder.s44	correct-error	math500	17	17,18,19	157	79	0	0	0.5189873417721519	0.5443037974683544	0.5443037974683544	stepfinder	44
False	qwen3.5-9b	stepfinder.s44	correct-error	math500	18	17,18,19	157	79	0	0	0.5443037974683544	0.6075949367088608	0.6075949367088608	stepfinder	44
False	qwen3.5-9b	stepfinder.s44	correct-error	math500	19	17,18,19	157	79	0	0	0.5822784810126582	0.5316455696202531	0.5316455696202531	stepfinder	44
False	qwen3.5-9b	stepfinder.s45	correct-error	math500	17	17,18,19	157	79	0	0	0.16455696202531644	0.20253164556962025	0.20253164556962025	stepfinder	45
False	qwen3.5-9b	stepfinder.s45	correct-error	math500	18	17,18,19	157	79	0	0	0.12658227848101267	0.20253164556962025	0.20253164556962025	stepfinder	45
False	qwen3.5-9b	stepfinder.s45	correct-error	math500	19	17,18,19	157	79	0	0	0.17721518987341772	0.16455696202531644	0.16455696202531644	stepfinder	45
False	qwen3.5-9b	stepfinder.s46	correct-error	math500	17	17,18,19	157	79	0	0	0.4810126582278481	0.5443037974683544	0.5443037974683544	stepfinder	46
False	qwen3.5-9b	stepfinder.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.46835443037974683	0.5443037974683544	0.5443037974683544	stepfinder	46
False	qwen3.5-9b	stepfinder.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.4810126582278481	0.4810126582278481	0.4810126582278481	stepfinder	46
False	deepseek-8b	oat.s42	correct-error	math500	17	17,18,19	157	79	0	0	0.4430379746835443	0.4810126582278481	0.4810126582278481	oat	42
False	deepseek-8b	oat.s42	correct-error	math500	18	17,18,19	157	79	0	0	0.5189873417721519	0.5316455696202531	0.5316455696202531	oat	42
False	deepseek-8b	oat.s42	correct-error	math500	19	17,18,19	157	79	0	0	0.5822784810126582	0.5189873417721519	0.5189873417721519	oat	42
False	deepseek-8b	oat.s43	correct-error	math500	17	17,18,19	157	79	0	0	0.4430379746835443	0.46835443037974683	0.46835443037974683	oat	43
False	deepseek-8b	oat.s43	correct-error	math500	18	17,18,19	157	79	0	0	0.5316455696202531	0.5316455696202531	0.5316455696202531	oat	43
False	deepseek-8b	oat.s43	correct-error	math500	19	17,18,19	157	79	0	0	0.5822784810126582	0.5189873417721519	0.5189873417721519	oat	43
False	deepseek-8b	oat.s44	correct-error	math500	17	17,18,19	157	79	0	0	0.4430379746835443	0.4936708860759494	0.4936708860759494	oat	44
False	deepseek-8b	oat.s44	correct-error	math500	18	17,18,19	157	79	0	0	0.5063291139240507	0.5189873417721519	0.5189873417721519	oat	44
False	deepseek-8b	oat.s44	correct-error	math500	19	17,18,19	157	79	0	0	0.569620253164557	0.5189873417721519	0.5189873417721519	oat	44
False	deepseek-8b	oat.s45	correct-error	math500	17	17,18,19	157	79	0	0	0.45569620253164556	0.5063291139240507	0.5063291139240507	oat	45
False	deepseek-8b	oat.s45	correct-error	math500	18	17,18,19	157	79	0	0	0.5189873417721519	0.5189873417721519	0.5189873417721519	oat	45
False	deepseek-8b	oat.s45	correct-error	math500	19	17,18,19	157	79	0	0	0.5822784810126582	0.5316455696202531	0.5316455696202531	oat	45
False	deepseek-8b	oat.s46	correct-error	math500	17	17,18,19	157	79	0	0	0.43037974683544306	0.46835443037974683	0.46835443037974683	oat	46
False	deepseek-8b	oat.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.5063291139240507	0.5063291139240507	0.5063291139240507	oat	46
False	deepseek-8b	oat.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.5569620253164557	0.4936708860759494	0.4936708860759494	oat	46
False	deepseek-8b	stepfinder.s42	correct-error	math500	17	17,18,19	157	79	0	0	0.3924050632911392	0.5189873417721519	0.5189873417721519	stepfinder	42
False	deepseek-8b	stepfinder.s42	correct-error	math500	18	17,18,19	157	79	0	0	0.4050632911392405	0.5569620253164557	0.5569620253164557	stepfinder	42
False	deepseek-8b	stepfinder.s42	correct-error	math500	19	17,18,19	157	79	0	0	0.3924050632911392	0.4936708860759494	0.4936708860759494	stepfinder	42
False	deepseek-8b	stepfinder.s43	correct-error	math500	17	17,18,19	157	79	0	0	0.3037974683544304	0.3291139240506329	0.3291139240506329	stepfinder	43
False	deepseek-8b	stepfinder.s43	correct-error	math500	18	17,18,19	157	79	0	0	0.26582278481012656	0.3291139240506329	0.3291139240506329	stepfinder	43
False	deepseek-8b	stepfinder.s43	correct-error	math500	19	17,18,19	157	79	0	0	0.3291139240506329	0.3037974683544304	0.3037974683544304	stepfinder	43
False	deepseek-8b	stepfinder.s44	correct-error	math500	17	17,18,19	157	79	0	0	0.5569620253164557	0.620253164556962	0.620253164556962	stepfinder	44
False	deepseek-8b	stepfinder.s44	correct-error	math500	18	17,18,19	157	79	0	0	0.6075949367088608	0.6962025316455697	0.6962025316455697	stepfinder	44
False	deepseek-8b	stepfinder.s44	correct-error	math500	19	17,18,19	157	79	0	0	0.5443037974683544	0.6455696202531646	0.6455696202531646	stepfinder	44
False	deepseek-8b	stepfinder.s45	correct-error	math500	17	17,18,19	157	79	0	0	0.4810126582278481	0.5822784810126582	0.5822784810126582	stepfinder	45
False	deepseek-8b	stepfinder.s45	correct-error	math500	18	17,18,19	157	79	0	0	0.5189873417721519	0.6455696202531646	0.6455696202531646	stepfinder	45
False	deepseek-8b	stepfinder.s45	correct-error	math500	19	17,18,19	157	79	0	0	0.5189873417721519	0.5822784810126582	0.5822784810126582	stepfinder	45
False	deepseek-8b	stepfinder.s46	correct-error	math500	17	17,18,19	157	79	0	0	0.5316455696202531	0.6075949367088608	0.6075949367088608	stepfinder	46
False	deepseek-8b	stepfinder.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.5443037974683544	0.6455696202531646	0.6455696202531646	stepfinder	46
False	deepseek-8b	stepfinder.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.5569620253164557	0.620253164556962	0.620253164556962	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s42	correct-error	math500	17	17,18,19	157	79	0	0	0.35443037974683544	0.4936708860759494	0.4936708860759494	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	correct-error	math500	18	17,18,19	157	79	0	0	0.4050632911392405	0.5316455696202531	0.5316455696202531	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	correct-error	math500	19	17,18,19	157	79	0	0	0.379746835443038	0.43037974683544306	0.43037974683544306	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s43	correct-error	math500	17	17,18,19	157	79	0	0	0.21518987341772153	0.3037974683544304	0.3037974683544304	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	correct-error	math500	18	17,18,19	157	79	0	0	0.25316455696202533	0.379746835443038	0.379746835443038	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	correct-error	math500	19	17,18,19	157	79	0	0	0.25316455696202533	0.2911392405063291	0.2911392405063291	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s44	correct-error	math500	17	17,18,19	157	79	0	0	0.5063291139240507	0.5316455696202531	0.5316455696202531	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	correct-error	math500	18	17,18,19	157	79	0	0	0.5569620253164557	0.5949367088607594	0.5949367088607594	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	correct-error	math500	19	17,18,19	157	79	0	0	0.5443037974683544	0.5189873417721519	0.5189873417721519	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s45	correct-error	math500	17	17,18,19	157	79	0	0	0.4050632911392405	0.4936708860759494	0.4936708860759494	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	correct-error	math500	18	17,18,19	157	79	0	0	0.45569620253164556	0.5569620253164557	0.5569620253164557	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	correct-error	math500	19	17,18,19	157	79	0	0	0.5189873417721519	0.4810126582278481	0.4810126582278481	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s46	correct-error	math500	17	17,18,19	157	79	0	0	0.5443037974683544	0.569620253164557	0.569620253164557	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.5569620253164557	0.620253164556962	0.620253164556962	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.5443037974683544	0.5569620253164557	0.5569620253164557	stepfinder	46
False	qwen3.5-9b	oat.s42	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.717391304347826	0.8043478260869565	0.8043478260869565	oat	42
False	qwen3.5-9b	oat.s42	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6956521739130435	0.782608695652174	0.782608695652174	oat	42
False	qwen3.5-9b	oat.s42	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.782608695652174	0.8043478260869565	0.8043478260869565	oat	42
False	qwen3.5-9b	oat.s43	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.717391304347826	0.782608695652174	0.782608695652174	oat	43
False	qwen3.5-9b	oat.s43	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6956521739130435	0.782608695652174	0.782608695652174	oat	43
False	qwen3.5-9b	oat.s43	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.782608695652174	0.8260869565217391	0.8260869565217391	oat	43
False	qwen3.5-9b	oat.s44	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.6956521739130435	0.782608695652174	0.782608695652174	oat	44
False	qwen3.5-9b	oat.s44	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6956521739130435	0.8043478260869565	0.8043478260869565	oat	44
False	qwen3.5-9b	oat.s44	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.782608695652174	0.8043478260869565	0.8043478260869565	oat	44
False	qwen3.5-9b	oat.s45	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.717391304347826	0.782608695652174	0.782608695652174	oat	45
False	qwen3.5-9b	oat.s45	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6739130434782609	0.782608695652174	0.782608695652174	oat	45
False	qwen3.5-9b	oat.s45	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7608695652173914	0.8043478260869565	0.8043478260869565	oat	45
False	qwen3.5-9b	oat.s46	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.7391304347826086	0.8043478260869565	0.8043478260869565	oat	46
False	qwen3.5-9b	oat.s46	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6956521739130435	0.8260869565217391	0.8260869565217391	oat	46
False	qwen3.5-9b	oat.s46	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.782608695652174	0.8260869565217391	0.8260869565217391	oat	46
False	qwen3.5-9b	stepfinder.s42	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.3695652173913043	0.6086956521739131	0.6086956521739131	stepfinder	42
False	qwen3.5-9b	stepfinder.s42	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.41304347826086957	0.6304347826086957	0.6304347826086957	stepfinder	42
False	qwen3.5-9b	stepfinder.s42	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.41304347826086957	0.5869565217391305	0.5869565217391305	stepfinder	42
False	qwen3.5-9b	stepfinder.s43	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.41304347826086957	0.6304347826086957	0.6304347826086957	stepfinder	43
False	qwen3.5-9b	stepfinder.s43	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.34782608695652173	0.5434782608695652	0.5434782608695652	stepfinder	43
False	qwen3.5-9b	stepfinder.s43	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.391304347826087	0.5434782608695652	0.5434782608695652	stepfinder	43
False	qwen3.5-9b	stepfinder.s44	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.5434782608695652	0.7391304347826086	0.7391304347826086	stepfinder	44
False	qwen3.5-9b	stepfinder.s44	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.5217391304347826	0.6739130434782609	0.6739130434782609	stepfinder	44
False	qwen3.5-9b	stepfinder.s44	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.5869565217391305	0.7391304347826086	0.7391304347826086	stepfinder	44
False	qwen3.5-9b	stepfinder.s45	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.10869565217391304	0.32608695652173914	0.32608695652173914	stepfinder	45
False	qwen3.5-9b	stepfinder.s45	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.10869565217391304	0.2391304347826087	0.2391304347826087	stepfinder	45
False	qwen3.5-9b	stepfinder.s45	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.08695652173913043	0.2608695652173913	0.2608695652173913	stepfinder	45
False	qwen3.5-9b	stepfinder.s46	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.4782608695652174	0.6521739130434783	0.6521739130434783	stepfinder	46
False	qwen3.5-9b	stepfinder.s46	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.43478260869565216	0.6086956521739131	0.6086956521739131	stepfinder	46
False	qwen3.5-9b	stepfinder.s46	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.5	0.6739130434782609	0.6739130434782609	stepfinder	46
False	deepseek-8b	oat.s42	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.717391304347826	0.8260869565217391	0.8260869565217391	oat	42
False	deepseek-8b	oat.s42	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6739130434782609	0.8043478260869565	0.8043478260869565	oat	42
False	deepseek-8b	oat.s42	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7608695652173914	0.8043478260869565	0.8043478260869565	oat	42
False	deepseek-8b	oat.s43	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.717391304347826	0.8043478260869565	0.8043478260869565	oat	43
False	deepseek-8b	oat.s43	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6521739130434783	0.782608695652174	0.782608695652174	oat	43
False	deepseek-8b	oat.s43	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7608695652173914	0.8043478260869565	0.8043478260869565	oat	43
False	deepseek-8b	oat.s44	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.6956521739130435	0.8478260869565217	0.8478260869565217	oat	44
False	deepseek-8b	oat.s44	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6521739130434783	0.782608695652174	0.782608695652174	oat	44
False	deepseek-8b	oat.s44	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7391304347826086	0.8260869565217391	0.8260869565217391	oat	44
False	deepseek-8b	oat.s45	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.717391304347826	0.8043478260869565	0.8043478260869565	oat	45
False	deepseek-8b	oat.s45	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6521739130434783	0.782608695652174	0.782608695652174	oat	45
False	deepseek-8b	oat.s45	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7608695652173914	0.8043478260869565	0.8043478260869565	oat	45
False	deepseek-8b	oat.s46	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.717391304347826	0.8043478260869565	0.8043478260869565	oat	46
False	deepseek-8b	oat.s46	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6739130434782609	0.782608695652174	0.782608695652174	oat	46
False	deepseek-8b	oat.s46	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.782608695652174	0.8043478260869565	0.8043478260869565	oat	46
False	deepseek-8b	stepfinder.s42	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.5869565217391305	0.8043478260869565	0.8043478260869565	stepfinder	42
False	deepseek-8b	stepfinder.s42	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6521739130434783	0.782608695652174	0.782608695652174	stepfinder	42
False	deepseek-8b	stepfinder.s42	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.6956521739130435	0.8043478260869565	0.8043478260869565	stepfinder	42
False	deepseek-8b	stepfinder.s43	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.391304347826087	0.6086956521739131	0.6086956521739131	stepfinder	43
False	deepseek-8b	stepfinder.s43	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.41304347826086957	0.5652173913043478	0.5652173913043478	stepfinder	43
False	deepseek-8b	stepfinder.s43	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.34782608695652173	0.45652173913043476	0.45652173913043476	stepfinder	43
False	deepseek-8b	stepfinder.s44	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.7391304347826086	0.8043478260869565	0.8043478260869565	stepfinder	44
False	deepseek-8b	stepfinder.s44	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6739130434782609	0.7608695652173914	0.7608695652173914	stepfinder	44
False	deepseek-8b	stepfinder.s44	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7608695652173914	0.8478260869565217	0.8478260869565217	stepfinder	44
False	deepseek-8b	stepfinder.s45	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.5434782608695652	0.6521739130434783	0.6521739130434783	stepfinder	45
False	deepseek-8b	stepfinder.s45	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.5652173913043478	0.717391304347826	0.717391304347826	stepfinder	45
False	deepseek-8b	stepfinder.s45	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.6956521739130435	0.7608695652173914	0.7608695652173914	stepfinder	45
False	deepseek-8b	stepfinder.s46	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.5652173913043478	0.7391304347826086	0.7391304347826086	stepfinder	46
False	deepseek-8b	stepfinder.s46	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.5869565217391305	0.782608695652174	0.782608695652174	stepfinder	46
False	deepseek-8b	stepfinder.s46	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.6956521739130435	0.8260869565217391	0.8260869565217391	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s42	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.17391304347826086	0.43478260869565216	0.43478260869565216	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.2608695652173913	0.5217391304347826	0.5217391304347826	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.30434782608695654	0.45652173913043476	0.45652173913043476	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s43	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.2391304347826087	0.5434782608695652	0.5434782608695652	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.21739130434782608	0.41304347826086957	0.41304347826086957	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.2608695652173913	0.45652173913043476	0.45652173913043476	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s44	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.45652173913043476	0.6521739130434783	0.6521739130434783	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.4782608695652174	0.6521739130434783	0.6521739130434783	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.5	0.6304347826086957	0.6304347826086957	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s45	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.32608695652173914	0.5434782608695652	0.5434782608695652	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.34782608695652173	0.5652173913043478	0.5652173913043478	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.43478260869565216	0.5652173913043478	0.5652173913043478	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s46	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.32608695652173914	0.5652173913043478	0.5652173913043478	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.34782608695652173	0.5434782608695652	0.5434782608695652	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.34782608695652173	0.4782608695652174	0.4782608695652174	stepfinder	46
False	qwen3.5-9b	oat.s42	correct-error	musique	17	17,18,19	312	156	0	0	0.40384615384615385	0.6858974358974359	0.6858974358974359	oat	42
False	qwen3.5-9b	oat.s42	correct-error	musique	18	17,18,19	312	156	0	0	0.47435897435897434	0.7307692307692307	0.7307692307692307	oat	42
False	qwen3.5-9b	oat.s42	correct-error	musique	19	17,18,19	312	156	0	0	0.40384615384615385	0.6923076923076923	0.6923076923076923	oat	42
False	qwen3.5-9b	oat.s43	correct-error	musique	17	17,18,19	312	156	0	0	0.391025641025641	0.6730769230769231	0.6730769230769231	oat	43
False	qwen3.5-9b	oat.s43	correct-error	musique	18	17,18,19	312	156	0	0	0.46153846153846156	0.7115384615384616	0.7115384615384616	oat	43
False	qwen3.5-9b	oat.s43	correct-error	musique	19	17,18,19	312	156	0	0	0.42948717948717946	0.6923076923076923	0.6923076923076923	oat	43
False	qwen3.5-9b	oat.s44	correct-error	musique	17	17,18,19	312	156	0	0	0.3974358974358974	0.6858974358974359	0.6858974358974359	oat	44
